,Unnamed: 0,supplier,brand_owner,distributor,manufacturer_country,brand_name_fa,preprocessed_index
220,220,الحاوی,الحاوی,الیت دارو,ایران,لیتومید   قرص خوراکی 300 mg,220
221,221,اکتوورکو,اکتوورکو,الیت دارو,ایران,اکتوور لاکسا   قرص خوراکی 50 mg,221
222,222,اکتوورکو,اکتوورکو,الیت دارو,ایران,اکتوور لاکسا   قرص خوراکی 50 mg,222
223,223,اکترو خاورمیانه,اکترو خاورمیانه,الیت دارو,ایران,لیپکسول   تزریقی پرنترال 6 mg/1ml 5 mg,223
224,224,اکتوورکو,اکتوورکو,الیت دارو,ایران,اکتوسرک   قرص خوراکی 16 mg,224
225,225,اکترو خاورمیانه,اکترو خاورمیانه,الیت دارو,ایران,ارلوتینیب اکتِ   قرص خوراکی 150 mg,225
226,226,اکترو خاورمیانه,اکترو خاورمیانه,الیت دارو,ایران,لنالیدوماید اکتِ   کپسول خوراکی 10 mg,226
227,227,داروسازی فاتک شیمی پارس,داروسازی فاتک شیمی پارس,الیت دارو,ایران,فاموتیدین   قرص خوراکی 40 mg,227
228,228,داروسازی فاتک شیمی پارس,داروسازی فاتک شیمی پارس,الیت دارو,ایران,فاموتیدین   قرص خوراکی 40 mg,228
229,229,دارو سازی آتی فارمد,دارو سازی آتی فارمد,الیت دارو,ایران,پروژرا   قرص خوراکی 5 mg,229
230,230,دارو سازی آتی فارمد,دارو سازی آتی فارمد,الیت دارو,ایران,پروژرا   قرص خوراکی 5 mg,230
231,231,اکتوورکو,اکتوورکو,الیت دارو,ایران,لوکسور   کپسول انتریک کوتد خوراکی 60 mg,231
232,232,اکتوورکو,اکتوورکو,الیت دارو,ایران,آریزوور   قرص خوراکی 5 mg,232
233,233,اکتوورکو,اکتوورکو,الیت دارو,ایران,آریزوور   قرص خوراکی 5 mg,233
234,234,اکتوورکو,اکتوورکو,الیت دارو,ایران,آریزوور   قرص خوراکی 5 mg,234
235,235,اکتوورکو,اکتوورکو,الیت دارو,ایران,اکتوور لاکسا   قرص خوراکی 200 mg,235
236,236,اکتوورکو,اکتوورکو,الیت دارو,ایران,اکتوور لاکسا   قرص خوراکی 200 mg,236
237,237,اکتوورکو,اکتوورکو,الیت دارو,ایران,اکتیرامر   محلول تزریقی پرنترال 40 mg/1ml  mg,237
238,238,الحاوی,الحاوی,الیت دارو,ایران,اکسی متولون-الحاوی   قرص خوراکی 50 mg,238
239,239,اکترو خاورمیانه,اکترو خاورمیانه,الیت دارو,ایران,پماکسا   پودر لئوفیلیزه برای تهیه محلول تزریقی پرنترال 100 mg  mg,239
240,240,اکتوورکو,اکتوورکو,الیت دارو,ایران,آتورکسین   قرص خوراکی 10 mg,240
241,241,اکتوورکو,اکتوورکو,الیت دارو,ایران,تازادپ   قرص خوراکی 15 mg,241
242,242,اکترو خاورمیانه,اکترو خاورمیانه,الیت دارو,ایران,سورافنیب اکتِ   قرص خوراکی 200 mg,242
243,243,اکتوورکو,اکتوورکو,الیت دارو,ایران,اکتوور لاکسا   قرص خوراکی 150 mg,243
244,244,اکترو خاورمیانه,اکترو خاورمیانه,الیت دارو,ایران,ایماتینیب اکتِ   قرص خوراکی 400 mg,244
245,245,اکترو خاورمیانه,اکترو خاورمیانه,الیت دارو,ایران,تموزولومید اکتِ   کپسول خوراکی 140 mg,245
246,246,اکتوورکو,اکتوورکو,الیت دارو,ایران,الپرا   قرص خوراکی 250 mg,246
247,247,اکتوورکو,rubio,الیت دارو,اسپانیا,کوپریپن   کپسول خوراکی 250 mg,247
248,248,اکترو خاورمیانه,اکترو خاورمیانه,الیت دارو,ایران,بورتزومیب اکتِ   پودر لئوفیلیزه برای تهیه محلول تزریقی پرنترال 3.5 mg  mg,248
249,249,پور سینا,پور سینا,الیت دارو,ایران,سوماتریپتان   قرص خوراکی 50 mg,249
250,250,اکترو خاورمیانه,اکترو خاورمیانه,الیت دارو,ایران,لنالیدوماید اکتِ   کپسول خوراکی 25 mg,250
251,251,الحاوی,الحاوی,الیت دارو,ایران,اکسپکتورانت کدئین-الحاوی   شربت خوراکی 100 mg/30 mg/10 mg/5 ml 60 ml,251
252,252,الحاوی,الحاوی,الیت دارو,ایران,سیپروهپتادین-الحاوی   قرص خوراکی 4 mg,252
253,253,اکتوورکو,اکتوورکو,الیت دارو,ایران,زوویکس   قرص خوراکی 400 mg,253
254,254,اکتوورکو,اکتوورکو,الیت دارو,ایران,الپرا   قرص خوراکی 750 mg,254
255,255,پور سینا,پور سینا,الیت دارو,ایران,آنتی هیستامین دکونژستانت   قرص خوراکی 4 mg/10 mg,255
256,256,پارس گیتا دارو,پارس گیتا دارو,الیت دارو,ایران,نوراستور   قرص خوراکی 100 mg/25 mg,256
257,257,الحاوی,الحاوی,الیت دارو,ایران,آلومینیوم ام جی اس-الحاوی   قرص جویدنی خوراکی 200 mg/200 mg/25 mg,257
258,258,اکتوورکو,اکتوورکو,الیت دارو,ایران,تازادپ   قرص خوراکی 30 mg,258
259,259,البرز دارو,البرز دارو,الیت دارو,ایران,آ ث آ   قرص خوراکی 162.5 mg/32.5 mg/325 mg,259
260,260,اکترو خاورمیانه,اکترو خاورمیانه,الیت دارو,ایران,کربوکسا   محلول غلیظ تزریقی داخل وریدی 10 mg/1ml 5 ml,260
261,261,اکتوورکو,rubio,الیت دارو,اسپانیا,هیدراپرس   پودر برای تهیه محلول تزریقی پرنترال 20 mg  mg,261
262,262,اکترو خاورمیانه,اکترو خاورمیانه,الیت دارو,ایران,لیپکسول   تزریقی پرنترال 6 mg/1ml 16.7 mg,262
263,263,البرز دارو,البرز دارو,الیت دارو,ایران,آلفن-ایکس ال   قرص پیوسته رهش خوراکی 100 mg,263
264,264,اکتوورکو,اکتوورکو,الیت دارو,ایران,تازادپ   قرص خوراکی 7.5 mg,264
265,265,اکتوورکو,merck sante,الیت دارو,فرانسه,گلوکوونس   قرص خوراکی 500 mg/2.5 mg,265
266,266,البرز دارو,البرز دارو,الیت دارو,ایران,آدی ژل-اس   سوسپانسیون خوراکی 225 mg/200 mg/25 mg/5ml 240 ml,266
267,267,عماد درمان پارس,عماد درمان پارس,الیت دارو,ایران,تریامسینولون ان ان-عماد   پماد موضعی 1 mg/2.5 mg/100000 [iu]/1g 15 g,267
268,268,اکتوورکو,اکتوورکو,الیت دارو,ایران,تیووکسا   قرص خوراکی 500 mg,268
269,269,دارو سازی آتی فارمد,دارو سازی آتی فارمد,الیت دارو,ایران,مژرا   قرص خوراکی 40 mg,269
270,270,دارو درمان کیان,pannoc,الیت دارو,بلژیک,پنژل   ژل موضعی 5 % 30 g,270
271,271,اکتوورکو,اکتوورکو,الیت دارو,ایران,اکتوفن اکسترا   قرص خوراکی 500 mg/65 mg,271
272,272,تچرا فارمد,تچرا فارمد,الیت دارو,ایران,اگزودیان   قرص خوراکی 300 mg/15 mg/15 mg,272
273,273,وانا دارو گستر,وانا دارو گستر,الیت دارو,ایران,وانا کلسی تریول   کپسول خوراکی 0.25 ug,273
274,274,الحاوی,الحاوی,الیت دارو,ایران,تاواسیدال   قرص خوراکی 500 mg,274
275,275,الحاوی,الحاوی,الیت دارو,ایران,کیدوفست   سوسپانسیون خوراکی 30 mg/5ml 120 ml,275
276,276,داروسازی فاتک شیمی پارس,داروسازی فاتک شیمی پارس,الیت دارو,ایران,استامینوفن / کدئین   قرص خوراکی 300 mg/20 mg,276
277,277,اکترو خاورمیانه,اکترو خاورمیانه,الیت دارو,ایران,براتوما   کپسول خوراکی 100 mg,277
278,278,اکتوورکو,اکتوورکو,الیت دارو,ایران,آریزوور   قرص خوراکی 10 mg,278
279,279,اکترو خاورمیانه,اکترو خاورمیانه,الیت دارو,ایران,کربوکسا   محلول غلیظ تزریقی داخل وریدی 10 mg/1ml 45 ml,279
280,280,داروسازی فاتک شیمی پارس,داروسازی فاتک شیمی پارس,الیت دارو,ایران,فاموتیدین   قرص خوراکی 40 mg,280
281,281,عماد درمان پارس,عماد درمان پارس,الیت دارو,ایران,کلوبتازول-عماد   پماد موضعی 0.05 % 15 g,281
282,282,البرز دارو,البرز دارو,الیت دارو,ایران,استامینوفن   قرص خوراکی 500 mg,282
283,283,داروسازی فاتک شیمی پارس,داروسازی فاتک شیمی پارس,الیت دارو,ایران,پاناتک   کپسول خوراکی 325 mg/40 mg/200 mg,283
284,284,اکتوورکو,اکتوورکو,الیت دارو,ایران,گلیستا   قرص خوراکی 25 mg,284
285,285,البرز دارو,البرز دارو,الیت دارو,ایران,آدی ژل   سوسپانسیون خوراکی 225 mg/200 mg/5 ml 240 ml,285
286,286,البرز دارو,البرز دارو,الیت دارو,ایران,آدی ژل-اس   سوسپانسیون خوراکی 225 mg/200 mg/25 mg/5ml 240 ml,286
287,287,اکتوورکو,اکتوورکو,الیت دارو,هند,اتوپوزاید اکتِ    محلول تزریقی داخل وریدی 20 mg/1ml 5 ml,287
288,288,پور سینا,پور سینا,الیت دارو,ایران,لوراتادین   قرص خوراکی 10 mg,288
289,289,عماد درمان پارس,عماد درمان پارس,الیت دارو,ایران,سیلورسولفادیازین-عماد   کرم موضعی 1 % 50 g,289
290,290,اکتوورکو,اکتوورکو,الیت دارو,ایران,تازادپ   قرص خوراکی 45 mg,290
291,291,اکترو خاورمیانه,اکترو خاورمیانه,الیت دارو,ایران,لنالیدوماید اکتِ   کپسول خوراکی 15 mg,291
292,292,داروسازی فاتک شیمی پارس,داروسازی فاتک شیمی پارس,الیت دارو,ایران,متوکاربامول   قرص خوراکی 500 mg,292
293,293,اکسیر نانو سینا,اکسیر نانو سینا,الیت دارو,ایران,سینادوکسوزوم   تزریقی (لیپوزومال) پرنترال 2 mg/1ml 10 mg,293
294,294,البرز دارو,البرز دارو,الیت دارو,ایران,آ ث آ   قرص خوراکی 162.5 mg/32.5 mg/325 mg,294
295,295,تچرا دارو,laboratorios normon sa,الیت دارو,اسپانیا,نورآدرنالین نورمون   تزریقی پرنترال 0.1 % 10 mg,295
296,296,داروسازی کوثر,داروسازی کوثر,الیت دارو,ایران,آموکسی سیلین   کپسول خوراکی 500 mg,296
297,297,عماد درمان پارس,عماد درمان پارس,الیت دارو,ایران,مترونیدازول-عماد   سوسپانسیون خوراکی 125 mg/5ml 120 ml,297
298,298,اکتوورکو,اکتوورکو,الیت دارو,ایران,تیووکسا   قرص خوراکی 750 mg,298
299,299,اکتوورکو,اکتوورکو,الیت دارو,هند,دوکسوروبیسین اکتِ    پودر برای تهیه محلول تزریقی پرنترال 10 mg  mg,299
300,300,دارو درمان کیان,,الیت دارو,ایران,pangel® 10% 30g gel   ژل موضعی 10 % 30,300
301,301,اکترو خاورمیانه,اکترو خاورمیانه,الیت دارو,ایران,تموزولومید اکتِ   کپسول خوراکی 20 mg,301
302,302,اکتوورکو,اکتوورکو,الیت دارو,ایران,لپیکسا   قرص خوراکی 5 mg,302
303,303,اکتوورکو,اکتوورکو,الیت دارو,ایران,لوزاور   قرص خوراکی 25 mg,303
304,304,پارس گیتا دارو,پارس گیتا دارو,الیت دارو,ایران,اوگانیس   قرص خوراکی 5 mg,304
305,305,اکتوورکو,اکتوورکو,الیت دارو,ایران,فستوور   قرص خوراکی 30 mg,305
306,306,اکتوورکو,اکتوورکو,الیت دارو,ایران,لپیکسا   قرص خوراکی 2.5 mg,306
307,307,داروسازی تولید دارو,داروسازی تولید دارو,الیت دارو,ایران,پرانول   قرص خوراکی 10 mg,307
308,308,عماد درمان پارس,عماد درمان پارس,الیت دارو,ایران,زینک اکسید عماد   پماد موضعی 25 % 30 g,308
309,309,اکتوورکو,اکتوورکو,الیت دارو,ایران,گلیکوور   قرص پیوسته رهش خوراکی 60 mg,309
310,310,البرز دارو,البرز دارو,الیت دارو,ایران,لاکسی ژل   سوسپانسیون خوراکی 8 % 240 ml,310
311,311,عماد درمان پارس,عماد درمان پارس,الیت دارو,ایران,کلوتریمازول-عماد   کرم موضعی 1 % 15 g,311
312,312,پور سینا,پور سینا,الیت دارو,ایران,ریسپریدون   قرص خوراکی 1 mg,312
313,313,البرز دارو,البرز دارو,الیت دارو,ایران,لاکسی ژل   سوسپانسیون خوراکی 8 % 240 ml,313
314,314,پور سینا,پور سینا,الیت دارو,ایران,ریسپریدون   قرص خوراکی 2 mg,314
315,315,اکترو خاورمیانه,اکترو خاورمیانه,الیت دارو,ایران,نیلوتینیب اکتِ   کپسول خوراکی 200 mg,315
316,316,فارماشیمی,فارماشیمی,الیت دارو,ایران,استامینوفن/کدئین   قرص خوراکی 300 mg/20 mg,316
317,317,داروسازی کوثر,داروسازی کوثر,الیت دارو,ایران,کو-آموکسی کلاو   قرص خوراکی 250 mg/125 mg,317
318,318,کیمیا آرا هرم,medispray,الیت دارو,هند,فلوتیکورت پلاس   آئروسل با دوز اندازه گیری شده استنشاقی 25 ug/250 ug/1{dose} 120 {dose},318
319,319,عماد درمان پارس,عماد درمان پارس,الیت دارو,ایران,کلوتریمازول-عماد   کرم واژینال 1 % 50 g,319
320,320,دارو سلامت فارمد,دارو سلامت فارمد,الیت دارو,ایران,لانگ تیل   قرص جوشان خوراکی 600 mg,320
321,321,البرز دارو,البرز دارو,الیت دارو,ایران,متورال   قرص خوراکی 50 mg,321
322,322,داروسازی کوثر,داروسازی کوثر,الیت دارو,ایران,هیوسین-ان-بوتیل بروماید   قرص خوراکی 10 mg,322
323,323,داروسازی کوثر,داروسازی کوثر,الیت دارو,ایران,کلاویسیلین   پودر برای تهیه سوسپانسیون   خوراکی 400 mg/57 mg/5 ml 100 ml,323
